Index,Source,Target,Weight,Is_directed
1361,45,66,1,0
1362,45,19,1,0
1363,45,38,1,0
1364,46,1,1,0
1365,46,11,1,0
1366,46,10,1,0
1367,46,3,1,0
1368,46,5,1,0
1369,46,7,1,0
1370,46,71,1,0
1371,46,34,1,0
1372,47,48,1,0
1373,47,72,1,0
1374,47,70,1,0
1375,47,34,1,0
1376,47,63,1,0
1377,47,14,1,0
1378,47,79,1,0
1379,47,6,1,0
1380,47,67,1,0
1381,47,73,1,0
1382,47,24,1,0
1383,47,59,1,0
1384,47,1,1,0
1385,47,65,1,0
1386,47,12,1,0
1387,47,76,1,0
1388,47,18,1,0
1389,47,64,1,0
1390,48,72,1,0
1391,48,70,1,0
1392,48,63,1,0
1393,48,7,1,0
1394,48,34,1,0
1395,48,90,1,0
1396,48,46,1,0
1397,48,18,1,0
1398,48,71,1,0
1399,50,25,1,0
1400,50,19,1,0
1401,50,38,1,0
1402,50,51,1,0
1403,50,55,1,0
1404,50,26,1,0
1405,50,71,1,0
1406,50,22,1,0
1407,50,18,1,0
1408,50,80,1,0
1409,50,65,1,0
1410,50,7,1,0
1411,50,10,1,0
1412,50,1,1,0
1413,50,34,1,0
1414,51,7,1,0
1415,51,19,1,0
1416,51,38,1,0
1417,51,26,1,0
1418,51,55,1,0
1419,51,18,1,0
1420,51,3,1,0
1421,51,22,1,0
1422,51,25,1,0
1423,51,12,1,0
1424,51,68,1,0
1425,53,58,1,0
1426,53,38,1,0
1427,53,50,1,0
1428,53,16,1,0
1429,53,51,1,0
1430,53,55,1,0
1431,53,22,1,0
1432,53,46,1,0
1433,53,73,1,0
1434,53,23,1,0
1435,53,90,1,0
1436,53,68,1,0
1437,53,88,1,0
1438,53,48,1,0
1439,53,9,1,0
1440,53,7,1,0
1441,53,21,1,0
1442,53,41,1,0
1443,53,71,1,0
1444,53,26,1,0
1445,53,25,1,0
1446,53,40,1,0
1447,55,34,1,0
1448,55,71,1,0
1449,55,41,1,0
1450,56,31,1,0
1451,56,19,1,0
1452,56,88,1,0
1453,56,50,1,0
1454,56,25,1,0
1455,56,0,1,0
1456,56,54,1,0
1457,56,51,1,0
1458,56,38,1,0
1459,56,53,1,0
1460,56,70,1,0
1461,57,14,1,0
1462,57,56,1,0
1463,57,6,1,0
1464,57,54,1,0
1465,57,9,1,0
1466,57,51,1,0
1467,57,7,1,0
1468,57,75,1,0
1469,57,67,1,0
1470,57,79,1,0
1471,57,71,1,0
1472,57,37,1,0
1473,57,68,1,0
1474,57,34,1,0
1475,57,73,1,0
1476,57,11,1,0
1477,57,5,1,0
1478,57,26,1,0
1479,57,83,1,0
1480,57,27,1,0
1481,57,24,1,0
1482,57,74,1,0
1483,57,80,1,0
1484,57,4,1,0
1485,57,10,1,0
1486,57,65,1,0
1487,57,12,1,0
1488,57,50,1,0
1489,57,62,1,0
1490,57,59,1,0
1491,57,3,1,0
1492,57,40,1,0
1493,57,15,1,0
1494,57,28,1,0
1495,57,22,1,0
1496,57,30,1,0
1497,57,64,1,0
1498,57,41,1,0
1499,57,1,1,0
1500,57,0,1,0
1501,57,86,1,0
1502,57,18,1,0
1503,57,20,1,0
1504,57,19,1,0
1505,57,17,1,0
1506,57,85,1,0
1507,57,90,1,0
1508,57,94,1,0
1509,57,93,1,0
1510,57,88,1,0
1511,57,63,1,0
1512,57,76,1,0
1513,57,70,1,0
1514,57,81,1,0
1515,57,38,1,0
1516,57,32,1,0
1517,57,66,1,0
1518,57,39,1,0
1519,57,48,1,0
1520,58,9,1,0
1521,58,34,1,0
1522,58,74,1,0
1523,58,80,1,0
1524,58,51,1,0
1525,58,38,1,0
1526,58,21,1,0
1527,58,70,1,0
1528,58,16,1,0
1529,58,55,1,0
1530,58,50,1,0
1531,58,22,1,0
1532,58,73,1,0
1533,58,23,1,0
1534,58,88,1,0
1535,58,24,1,0
1536,58,7,1,0
1537,58,3,1,0
1538,58,68,1,0
1539,58,79,1,0
1540,58,17,1,0
1541,58,46,1,0
1542,58,25,1,0
1543,58,90,1,0
1544,58,19,1,0
1545,58,65,1,0
1546,58,11,1,0
1547,58,5,1,0
1548,59,7,1,0
1549,59,34,1,0
1550,59,11,1,0
1551,59,80,1,0
1552,59,10,1,0
1553,59,74,1,0
1554,59,81,1,0
1555,59,63,1,0
1556,59,5,1,0
1557,59,71,1,0
1558,59,12,1,0
1559,59,73,1,0
1560,59,68,1,0
1561,59,0,1,0
1562,59,1,1,0
1563,59,9,1,0
1564,59,26,1,0
1565,59,3,1,0
1566,59,64,1,0
1567,59,4,1,0
1568,59,18,1,0
1569,59,19,1,0
1570,59,17,1,0
1571,59,62,1,0
1572,59,40,1,0
1573,59,94,1,0
1574,59,65,1,0
1575,59,41,1,0
1576,59,70,1,0
1577,59,88,1,0
1578,59,46,1,0
1579,60,6,1,0
1580,60,9,1,0
1581,60,7,1,0
1582,60,34,1,0
1583,60,40,1,0
1584,60,88,1,0
1585,60,19,1,0
1586,60,38,1,0
1587,60,86,1,0
1588,60,51,1,0
1589,60,56,1,0
1590,60,50,1,0
1591,60,62,1,0
1592,60,58,1,0
1593,60,21,1,0
1594,60,55,1,0
1595,60,16,1,0
1596,60,31,1,0
1597,60,53,1,0
1598,60,22,1,0
1599,60,23,1,0
1600,60,73,1,0
1601,60,18,1,0
1602,60,46,1,0
1603,60,67,1,0
1604,60,0,1,0
1605,60,71,1,0
1606,60,25,1,0
1607,60,59,1,0
1608,61,60,1,0
1609,61,6,1,0
1610,61,59,1,0
1611,61,9,1,0
1612,61,7,1,0
1613,61,14,1,0
1614,61,56,1,0
1615,61,31,1,0
1616,61,19,1,0
1617,61,50,1,0
1618,61,25,1,0
1619,61,88,1,0
1620,61,33,1,0
1621,61,36,1,0
1622,61,29,1,0
1623,61,51,1,0
1624,61,62,1,0
1625,61,86,1,0
1626,61,32,1,0
1627,61,54,1,0
1628,61,38,1,0
1629,61,58,1,0
1630,61,16,1,0
1631,61,21,1,0
1632,61,55,1,0
1633,61,53,1,0
1634,61,39,1,0
1635,61,35,1,0
1636,61,22,1,0
1637,61,0,1,0
1638,61,1,1,0
1639,61,47,1,0
1640,61,23,1,0
1641,61,83,1,0
1642,61,18,1,0
1643,61,13,1,0
1644,61,75,1,0
1645,61,2,1,0
1646,61,67,1,0
1647,61,3,1,0
1648,61,34,1,0
1649,61,68,1,0
1650,61,5,1,0
1651,61,4,1,0
1652,61,70,1,0
1653,61,12,1,0
1654,61,41,1,0
1655,61,73,1,0
1656,63,26,1,0
1657,63,7,1,0
1658,63,71,1,0
1659,63,4,1,0
1660,63,72,1,0
1661,63,70,1,0
1662,63,40,1,0
1663,63,34,1,0
1664,63,10,1,0
1665,63,12,1,0
1666,63,80,1,0
1667,63,5,1,0
1668,63,65,1,0
1669,63,3,1,0
1670,63,90,1,0
1671,63,1,1,0
1672,63,64,1,0
1673,63,18,1,0
1674,63,68,1,0
1675,64,12,1,0
1676,64,65,1,0
1677,64,11,1,0
1678,64,80,1,0
1679,64,26,1,0
1680,64,10,1,0
1681,64,7,1,0
1682,64,50,1,0
1683,64,3,1,0
1684,64,74,1,0
1685,64,34,1,0
1686,64,41,1,0
1687,64,71,1,0
1688,64,4,1,0
1689,64,72,1,0
1690,64,68,1,0
1691,64,90,1,0
1692,64,1,1,0
1693,64,40,1,0
1694,64,94,1,0
1695,64,19,1,0
1696,64,18,1,0
1697,64,22,1,0
1698,64,70,1,0
1699,64,5,1,0
1700,66,76,1,0
1701,66,67,1,0
1702,66,9,1,0
1703,66,26,1,0
1704,66,10,1,0
1705,66,40,1,0
1706,66,85,1,0
1707,66,11,1,0
1708,66,68,1,0
1709,66,3,1,0
1710,66,60,1,0
1711,66,59,1,0
1712,66,0,1,0
1713,66,1,1,0
1714,66,25,1,0
1715,66,5,1,0
1716,66,71,1,0
1717,66,73,1,0
1718,66,12,1,0
1719,66,65,1,0
1720,66,46,1,0
1721,66,18,1,0
1722,66,19,1,0
1723,66,63,1,0
1724,66,30,1,0
1725,66,90,1,0
1726,66,64,1,0
1727,66,81,1,0
1728,66,80,1,0
1729,66,34,1,0
1730,66,20,1,0
1731,66,7,1,0
1732,66,4,1,0
1733,66,6,1,0
1734,66,17,1,0
1735,66,24,1,0
1736,66,62,1,0
1737,66,41,1,0
1738,67,71,1,0
1739,67,5,1,0
1740,67,34,1,0
1741,67,3,1,0
1742,67,68,1,0
1743,67,70,1,0
1744,67,31,1,0
1745,67,9,1,0
1746,67,73,1,0
1747,67,10,1,0
1748,67,11,1,0
1749,67,7,1,0
1750,67,79,1,0
1751,67,24,1,0
1752,67,41,1,0
1753,67,40,1,0
1754,67,1,1,0
1755,67,74,1,0
1756,67,6,1,0
1757,67,26,1,0
1758,67,46,1,0
1759,67,72,1,0
1760,67,4,1,0
1761,67,64,1,0
1762,67,58,1,0
1763,67,62,1,0
1764,67,52,1,0
1765,67,80,1,0
1766,67,59,1,0
1767,67,22,1,0
1768,67,12,1,0
1769,67,19,1,0
1770,67,18,1,0
1771,67,55,1,0
1772,67,17,1,0
1773,67,38,1,0
1774,67,94,1,0
1775,67,90,1,0
1776,67,30,1,0
1777,67,51,1,0
1778,67,63,1,0
1779,67,65,1,0
1780,67,81,1,0
1781,67,0,1,0
1782,67,50,1,0
1783,67,53,1,0
1784,67,16,1,0
1785,67,88,1,0
1786,67,78,1,0
1787,67,23,1,0
1788,67,15,1,0
1789,67,48,1,0
1790,68,34,1,0
1791,68,71,1,0
1792,68,7,1,0
1793,68,5,1,0
1794,68,1,1,0
1795,68,74,1,0
1796,68,11,1,0
1797,68,65,1,0
1798,68,12,1,0
1799,68,41,1,0
1800,68,38,1,0
1801,68,55,1,0
1802,69,70,1,0
1803,69,47,1,0
1804,69,48,1,0
1805,69,72,1,0
1806,69,45,1,0
1807,69,63,1,0
1808,69,27,1,0
1809,69,41,1,0
1810,69,24,1,0
1811,69,67,1,0
1812,69,86,1,0
1813,69,1,1,0
1814,69,6,1,0
1815,69,13,1,0
1816,69,82,1,0
1817,69,44,1,0
1818,69,12,1,0
1819,69,11,1,0
1820,69,42,1,0
1821,69,30,1,0
1822,69,90,1,0
1823,69,34,1,0
1824,69,43,1,0
1825,69,55,1,0
1826,69,83,1,0
1827,69,77,1,0
1828,69,14,1,0
1829,69,9,1,0
1830,69,71,1,0
1831,69,75,1,0
1832,69,3,1,0
1833,69,19,1,0
1834,69,25,1,0
1835,69,73,1,0
1836,69,0,1,0
1837,69,20,1,0
1838,69,17,1,0
1839,70,72,1,0
1840,70,68,1,0
1841,70,10,1,0
1842,70,7,1,0
1843,70,71,1,0
1844,70,34,1,0
1845,70,3,1,0
1846,70,41,1,0
1847,70,90,1,0
1848,71,34,1,0
1849,71,1,1,0
1850,72,41,1,0
1851,72,1,1,0
1852,72,3,1,0
1853,72,68,1,0
1854,72,71,1,0
1855,72,34,1,0
1856,72,7,1,0
1857,72,80,1,0
1858,72,74,1,0
1859,72,40,1,0
1860,72,19,1,0
1861,72,12,1,0
1862,72,4,1,0
1863,72,18,1,0
1864,72,38,1,0
1865,72,65,1,0
1866,72,5,1,0
1867,73,74,1,0
1868,73,10,1,0
1869,73,68,1,0
1870,73,71,1,0
1871,73,72,1,0
1872,73,34,1,0
1873,73,3,1,0
1874,73,7,1,0
1875,73,12,1,0
1876,73,26,1,0
1877,73,11,1,0
1878,73,4,1,0
1879,73,80,1,0
1880,73,50,1,0
1881,73,46,1,0
1882,73,1,1,0
1883,73,51,1,0
1884,73,22,1,0
1885,73,18,1,0
1886,73,64,1,0
1887,73,94,1,0
1888,73,40,1,0
1889,73,88,1,0
1890,73,55,1,0
1891,73,19,1,0
1892,73,0,1,0
1893,73,65,1,0
1894,73,90,1,0
1895,73,5,1,0
1896,73,41,1,0
1897,73,38,1,0
1898,73,25,1,0
1899,74,34,1,0
1900,74,71,1,0
1901,74,5,1,0
1902,74,1,1,0
1903,74,65,1,0
1904,74,94,1,0
1905,74,11,1,0
1906,75,37,1,0
1907,75,14,1,0
1908,75,67,1,0
1909,75,79,1,0
1910,75,7,1,0
1911,75,71,1,0
1912,75,34,1,0
1913,75,3,1,0
1914,75,9,1,0
1915,75,68,1,0
1916,75,5,1,0
1917,75,11,1,0
1918,75,73,1,0
1919,75,4,1,0
1920,75,20,1,0
1921,75,83,1,0
1922,75,10,1,0
1923,75,41,1,0
1924,75,12,1,0
1925,75,18,1,0
1926,75,76,1,0
1927,75,28,1,0
1928,75,65,1,0
1929,76,64,1,0
1930,76,18,1,0
1931,76,34,1,0
1932,76,0,1,0
1933,76,31,1,0
1934,76,67,1,0
1935,76,60,1,0
1936,76,23,1,0
1937,76,3,1,0
1938,76,22,1,0
1939,76,71,1,0
1940,76,73,1,0
1941,76,24,1,0
1942,76,4,1,0
1943,76,19,1,0
1944,76,26,1,0
1945,76,40,1,0
1946,76,30,1,0
1947,76,15,1,0
1948,76,38,1,0
1949,76,70,1,0
1950,76,85,1,0
1951,76,6,1,0
1952,76,62,1,0
1953,76,9,1,0
1954,76,7,1,0
1955,76,29,1,0
1956,76,25,1,0
1957,76,86,1,0
1958,76,50,1,0
1959,76,68,1,0
1960,76,12,1,0
1961,76,41,1,0
1962,76,11,1,0
1963,76,5,1,0
1964,76,10,1,0
1965,76,74,1,0
1966,76,81,1,0
1967,76,94,1,0
1968,76,17,1,0
1969,77,37,1,0
1970,77,6,1,0
1971,77,59,1,0
1972,77,80,1,0
1973,77,10,1,0
1974,77,34,1,0
1975,77,76,1,0
1976,77,15,1,0
1977,77,5,1,0
1978,77,41,1,0
1979,77,11,1,0
1980,77,45,1,0
1981,77,40,1,0
1982,77,9,1,0
1983,77,13,1,0
1984,77,42,1,0
1985,77,4,1,0
1986,77,12,1,0
1987,77,46,1,0
1988,77,1,1,0
1989,77,74,1,0
1990,77,3,1,0
1991,77,57,1,0
1992,77,73,1,0
1993,77,26,1,0
1994,77,0,1,0
1995,77,7,1,0
1996,77,68,1,0
1997,77,81,1,0
1998,77,27,1,0
1999,77,63,1,0
2000,77,83,1,0
2001,77,24,1,0
2002,77,64,1,0
2003,77,92,1,0
2004,77,20,1,0
2005,77,61,1,0
2006,77,32,1,0
2007,77,2,1,0
2008,77,22,1,0
2009,77,30,1,0
2010,77,58,1,0
2011,77,72,1,0
2012,77,85,1,0
2013,77,18,1,0
2014,77,14,1,0
2015,77,28,1,0
2016,77,65,1,0
2017,77,67,1,0
2018,77,19,1,0
2019,77,17,1,0
2020,77,71,1,0
2021,77,75,1,0
2022,77,82,1,0
2023,77,94,1,0
2024,77,43,1,0
2025,77,62,1,0
2026,77,39,1,0
2027,77,90,1,0
2028,77,38,1,0
2029,77,93,1,0
2030,77,95,1,0
2031,77,33,1,0
2032,77,78,1,0
2033,77,66,1,0
2034,77,16,1,0
2035,77,36,1,0
2036,77,53,1,0
2037,77,31,1,0
2038,77,48,1,0
2039,77,55,1,0
2040,78,18,1,0
2041,78,7,1,0
2042,78,34,1,0
2043,78,5,1,0
2044,78,71,1,0
2045,78,24,1,0
2046,78,68,1,0
2047,78,9,1,0
2048,78,90,1,0
2049,78,16,1,0
2050,78,1,1,0
2051,78,15,1,0
2052,78,10,1,0
2053,78,19,1,0
2054,78,94,1,0
2055,78,64,1,0
2056,78,12,1,0
2057,78,11,1,0
2058,78,3,1,0
2059,78,30,1,0
2060,78,4,1,0
2061,78,59,1,0
2062,78,0,1,0
2063,78,46,1,0
2064,78,65,1,0
2065,78,17,1,0
2066,78,81,1,0
2067,78,22,1,0
2068,78,80,1,0
2069,78,63,1,0
2070,78,40,1,0
2071,80,71,1,0
2072,80,10,1,0
2073,80,5,1,0
2074,80,11,1,0
2075,80,68,1,0
2076,80,41,1,0
2077,80,40,1,0
2078,80,34,1,0
2079,80,26,1,0
2080,80,3,1,0
2081,80,74,1,0
2082,80,12,1,0
2083,80,1,1,0
2084,80,7,1,0
2085,80,65,1,0
2086,80,18,1,0
2087,80,38,1,0
2088,80,19,1,0
2089,81,63,1,0
2090,81,26,1,0
2091,81,7,1,0
2092,81,71,1,0
2093,81,34,1,0
2094,81,10,1,0
2095,81,80,1,0
2096,81,3,1,0
2097,81,11,1,0
2098,81,46,1,0
2099,81,51,1,0
2100,81,74,1,0
2101,81,1,1,0
2102,81,90,1,0
2103,81,55,1,0
2104,81,40,1,0
2105,81,5,1,0
2106,81,65,1,0
2107,81,18,1,0
2108,81,4,1,0
2109,81,12,1,0
2110,81,64,1,0
2111,81,68,1,0
2112,82,13,1,0
2113,82,14,1,0
2114,82,67,1,0
2115,82,31,1,0
2116,82,34,1,0
2117,82,75,1,0
2118,82,9,1,0
2119,82,6,1,0
2120,82,74,1,0
2121,82,71,1,0
2122,82,64,1,0
2123,82,58,1,0
2124,82,2,1,0
2125,82,7,1,0
2126,82,3,1,0
2127,82,73,1,0
2128,82,83,1,0
2129,82,12,1,0
2130,82,79,1,0
2131,82,20,1,0
2132,82,70,1,0
2133,82,26,1,0
2134,82,11,1,0
2135,82,15,1,0
2136,82,27,1,0
2137,82,63,1,0
2138,82,92,1,0
2139,82,80,1,0
2140,82,68,1,0
2141,82,5,1,0
2142,82,40,1,0
2143,82,28,1,0
2144,82,22,1,0
2145,82,62,1,0
2146,82,37,1,0
2147,82,85,1,0
2148,82,24,1,0
2149,82,29,1,0
2150,82,18,1,0
2151,82,76,1,0
2152,82,72,1,0
2153,82,4,1,0
2154,82,17,1,0
2155,82,57,1,0
2156,82,39,1,0
2157,82,25,1,0
2158,82,90,1,0
2159,82,93,1,0
2160,82,46,1,0
2161,82,65,1,0
2162,82,59,1,0
2163,82,0,1,0
2164,82,23,1,0
2165,82,43,1,0
2166,82,10,1,0
2167,83,64,1,0
2168,83,80,1,0
2169,83,72,1,0
2170,83,73,1,0
2171,83,15,1,0
2172,83,34,1,0
2173,83,40,1,0
2174,83,3,1,0
2175,83,20,1,0
2176,83,71,1,0
2177,83,7,1,0
2178,83,11,1,0
2179,83,67,1,0
2180,83,68,1,0
2181,83,6,1,0
2182,83,9,1,0
2183,83,26,1,0
2184,83,18,1,0
2185,83,65,1,0
2186,83,4,1,0
2187,83,31,1,0
2188,83,1,1,0
2189,83,62,1,0
2190,83,74,1,0
2191,83,22,1,0
2192,83,59,1,0
2193,83,12,1,0
2194,83,5,1,0
2195,83,19,1,0
2196,83,17,1,0
2197,83,85,1,0
2198,83,51,1,0
2199,83,41,1,0
2200,83,10,1,0
2201,83,76,1,0
2202,83,90,1,0
2203,83,81,1,0
2204,83,63,1,0
2205,83,66,1,0
2206,84,13,1,0
2207,84,14,1,0
2208,84,31,1,0
2209,84,9,1,0
2210,84,34,1,0
2211,84,2,1,0
2212,84,75,1,0
2213,84,68,1,0
2214,84,20,1,0
2215,84,6,1,0
2216,84,79,1,0
2217,84,43,1,0
2218,84,71,1,0
2219,84,67,1,0
2220,84,3,1,0
2221,84,10,1,0
2222,84,15,1,0
2223,84,24,1,0
2224,84,42,1,0
2225,84,37,1,0
2226,84,11,1,0
2227,84,65,1,0
2228,84,45,1,0
2229,84,5,1,0
2230,84,77,1,0
2231,84,7,1,0
2232,84,46,1,0
2233,84,73,1,0
2234,84,57,1,0
2235,84,26,1,0
2236,84,74,1,0
2237,84,12,1,0
2238,84,92,1,0
2239,84,18,1,0
2240,84,80,1,0
2241,84,59,1,0
2242,84,82,1,0
2243,84,85,1,0
2244,84,4,1,0
2245,84,76,1,0
2246,84,93,1,0
2247,84,95,1,0
2248,84,28,1,0
2249,84,40,1,0
2250,84,16,1,0
2251,84,81,1,0
2252,84,64,1,0
2253,84,83,1,0
2254,84,23,1,0
2255,84,1,1,0
2256,84,78,1,0
2257,84,22,1,0
2258,84,38,1,0
2259,84,41,1,0
2260,84,90,1,0
2261,84,63,1,0
2262,85,30,1,0
2263,85,18,1,0
2264,85,22,1,0
2265,85,52,1,0
2266,85,71,1,0
2267,85,34,1,0
2268,85,67,1,0
2269,85,6,1,0
2270,85,40,1,0
2271,85,7,1,0
2272,85,11,1,0
2273,85,3,1,0
2274,85,4,1,0
2275,85,15,1,0
2276,85,1,1,0
2277,85,26,1,0
2278,85,68,1,0
2279,85,17,1,0
2280,85,94,1,0
2281,85,90,1,0
2282,85,73,1,0
2283,85,9,1,0
2284,85,41,1,0
2285,85,51,1,0
2286,85,64,1,0
2287,85,12,1,0
2288,85,63,1,0
2289,85,10,1,0
2290,85,59,1,0
2291,85,65,1,0
2292,85,74,1,0
2293,85,62,1,0
2294,85,53,1,0
2295,85,5,1,0
2296,85,81,1,0
2297,85,48,1,0
2298,85,80,1,0
2299,85,24,1,0
2300,85,16,1,0
2301,85,19,1,0
2302,85,38,1,0
2303,85,72,1,0
2304,86,54,1,0
2305,86,87,1,0
2306,86,51,1,0
2307,86,25,1,0
2308,86,19,1,0
2309,86,67,1,0
2310,86,56,1,0
2311,86,88,1,0
2312,86,50,1,0
2313,86,31,1,0
2314,86,38,1,0
2315,86,5,1,0
2316,86,73,1,0
2317,86,7,1,0
2318,86,21,1,0
2319,86,46,1,0
2320,86,26,1,0
2321,86,11,1,0
2322,86,58,1,0
2323,86,53,1,0
2324,86,55,1,0
2325,86,74,1,0
2326,86,23,1,0
2327,86,16,1,0
2328,86,22,1,0
2329,86,9,1,0
2330,86,10,1,0
2331,86,0,1,0
2332,87,19,1,0
2333,87,50,1,0
2334,87,38,1,0
2335,87,51,1,0
2336,87,55,1,0
2337,87,22,1,0
2338,87,1,1,0
2339,87,90,1,0
2340,87,25,1,0
2341,87,18,1,0
2342,87,34,1,0
2343,87,65,1,0
2344,89,61,1,0
2345,89,33,1,0
2346,89,36,1,0
2347,89,56,1,0
2348,89,31,1,0
2349,89,88,1,0
2350,89,50,1,0
2351,89,25,1,0
2352,89,19,1,0
2353,89,29,1,0
2354,89,86,1,0
2355,89,32,1,0
2356,89,54,1,0
2357,89,49,1,0
2358,89,38,1,0
2359,89,10,1,0
2360,89,51,1,0
