Index,Source,Target,Weight,Is_directed
873,NEU128,NEU059,2,1
874,NEU129,NEU059,3,1
875,NEU140,NEU059,1,1
876,NEU143,NEU059,1,1
877,NEU147,NEU059,4,1
878,NEU059,NEU150,1,1
879,NEU150,NEU059,6,1
880,NEU151,NEU059,2,1
881,NEU152,NEU059,1,1
882,NEU156,NEU059,3,1
883,NEU157,NEU059,1,1
884,NEU158,NEU059,2,1
885,NEU165,NEU059,1,1
886,NEU168,NEU059,1,1
887,NEU059,NEU206,1,1
888,NEU059,NEU207,3,1
889,NEU059,NEU208,1,1
890,NEU059,NEU240,1,1
891,NEU059,NEU241,2,1
892,NEU059,NEU244,1,1
893,NEU059,NEU249,1,1
894,NEU064,NEU060,1,1
895,NEU067,NEU060,1,1
896,NEU069,NEU060,2,1
897,NEU071,NEU060,1,1
898,NEU079,NEU060,1,1
899,NEU080,NEU060,2,1
900,NEU084,NEU060,6,1
901,NEU086,NEU060,1,1
902,NEU060,NEU087,5,1
903,NEU060,NEU088,1,1
904,NEU060,NEU089,1,1
905,NEU060,NEU090,1,1
906,NEU109,NEU060,3,1
907,NEU113,NEU060,4,1
908,NEU119,NEU060,1,1
909,NEU124,NEU060,1,1
910,NEU131,NEU060,1,1
911,NEU151,NEU060,2,1
912,NEU060,NEU152,1,1
913,NEU152,NEU060,1,1
914,NEU156,NEU060,1,1
915,NEU157,NEU060,2,1
916,NEU060,NEU163,1,1
917,NEU168,NEU060,1,1
918,NEU169,NEU060,2,1
919,NEU175,NEU060,1,1
920,NEU183,NEU060,7,1
921,NEU198,NEU060,2,1
922,NEU060,NEU206,6,1
923,NEU060,NEU207,7,1
924,NEU060,NEU208,3,1
925,NEU209,NEU060,1,1
926,NEU233,NEU060,3,1
927,NEU236,NEU060,2,1
928,NEU238,NEU060,6,1
929,NEU060,NEU239,5,1
930,NEU060,NEU241,1,1
931,NEU060,NEU268,1,1
932,NEU060,NEU269,1,1
933,NEU064,NEU061,1,1
934,NEU068,NEU061,1,1
935,NEU069,NEU061,1,1
936,NEU079,NEU061,1,1
937,NEU083,NEU061,1,1
938,NEU085,NEU061,1,1
939,NEU061,NEU087,5,1
940,NEU061,NEU088,1,1
941,NEU061,NEU089,1,1
942,NEU061,NEU098,1,1
943,NEU109,NEU061,2,1
944,NEU113,NEU061,2,1
945,NEU118,NEU061,2,1
946,NEU119,NEU061,1,1
947,NEU130,NEU061,3,1
948,NEU151,NEU061,1,1
949,NEU152,NEU061,1,1
950,NEU158,NEU061,1,1
951,NEU168,NEU061,3,1
952,NEU169,NEU061,1,1
953,NEU175,NEU061,1,1
954,NEU176,NEU061,2,1
955,NEU183,NEU061,7,1
956,NEU199,NEU061,3,1
957,NEU061,NEU206,2,1
958,NEU061,NEU207,3,1
959,NEU061,NEU208,3,1
960,NEU234,NEU061,2,1
961,NEU235,NEU061,2,1
962,NEU236,NEU061,2,1
963,NEU237,NEU061,5,1
964,NEU061,NEU239,1,1
965,NEU061,NEU240,1,1
966,NEU061,NEU241,2,1
967,NEU061,NEU242,1,1
968,NEU061,NEU243,1,1
969,NEU062,NEU063,1,1
970,NEU063,NEU062,1,1
971,NEU062,NEU064,1,1
972,NEU064,NEU062,1,1
973,NEU062,NEU065,2,1
974,NEU065,NEU062,1,1
975,NEU062,NEU066,3,1
976,NEU066,NEU062,2,1
977,NEU062,NEU067,1,1
978,NEU062,NEU068,1,1
979,NEU062,NEU071,1,1
980,NEU062,NEU114,1,1
981,NEU114,NEU062,1,1
982,NEU115,NEU062,1,1
983,NEU062,NEU139,1,1
984,NEU140,NEU062,3,1
985,NEU143,NEU062,1,1
986,NEU062,NEU156,2,1
987,NEU062,NEU160,1,1
988,NEU062,NEU161,1,1
989,NEU174,NEU062,1,1
990,NEU062,NEU251,1,1
991,NEU266,NEU062,1,1
992,NEU063,NEU065,2,1
993,NEU065,NEU063,3,1
994,NEU063,NEU066,1,1
995,NEU066,NEU063,1,1
996,NEU063,NEU067,2,1
997,NEU067,NEU063,1,1
998,NEU063,NEU068,1,1
999,NEU071,NEU063,1,1
1000,NEU063,NEU115,1,1
1001,NEU156,NEU063,1,1
1002,NEU063,NEU160,1,1
1003,NEU161,NEU063,1,1
1004,NEU266,NEU063,1,1
1005,NEU063,NEU277,1,1
1006,NEU064,NEU067,1,1
1007,NEU064,NEU071,1,1
1008,NEU064,NEU094,1,1
1009,NEU064,NEU140,2,1
1010,NEU140,NEU064,1,1
1011,NEU141,NEU064,1,1
1012,NEU150,NEU064,1,1
1013,NEU064,NEU151,1,1
1014,NEU156,NEU064,1,1
1015,NEU064,NEU157,1,1
1016,NEU064,NEU159,1,1
1017,NEU064,NEU161,1,1
1018,NEU064,NEU163,1,1
1019,NEU064,NEU249,1,1
1020,NEU065,NEU066,1,1
1021,NEU066,NEU065,1,1
1022,NEU065,NEU067,2,1
1023,NEU067,NEU065,2,1
1024,NEU065,NEU076,1,1
1025,NEU081,NEU065,1,1
1026,NEU082,NEU065,1,1
1027,NEU140,NEU065,1,1
1028,NEU065,NEU159,2,1
1029,NEU159,NEU065,3,1
1030,NEU065,NEU160,1,1
1031,NEU065,NEU161,2,1
1032,NEU174,NEU065,1,1
1033,NEU065,NEU179,1,1
1034,NEU065,NEU182,3,1
1035,NEU065,NEU220,1,1
1036,NEU065,NEU222,2,1
1037,NEU065,NEU267,1,1
1038,NEU066,NEU068,4,1
1039,NEU140,NEU066,1,1
1040,NEU141,NEU066,1,1
1041,NEU145,NEU066,1,1
1042,NEU066,NEU156,1,1
1043,NEU066,NEU158,3,1
1044,NEU158,NEU066,1,1
1045,NEU173,NEU066,1,1
1046,NEU066,NEU175,1,1
1047,NEU066,NEU182,1,1
1048,NEU066,NEU219,1,1
1049,NEU066,NEU221,1,1
1050,NEU265,NEU066,1,1
1051,NEU068,NEU067,1,1
1052,NEU082,NEU067,2,1
1053,NEU114,NEU067,1,1
1054,NEU067,NEU115,1,1
1055,NEU115,NEU067,1,1
1056,NEU128,NEU067,1,1
1057,NEU067,NEU147,2,1
1058,NEU067,NEU151,1,1
1059,NEU151,NEU067,1,1
1060,NEU067,NEU152,2,1
1061,NEU156,NEU067,5,1
1062,NEU067,NEU157,1,1
1063,NEU157,NEU067,4,1
1064,NEU162,NEU067,1,1
1065,NEU164,NEU067,1,1
1066,NEU067,NEU174,1,1
1067,NEU174,NEU067,1,1
1068,NEU179,NEU067,1,1
1069,NEU067,NEU183,1,1
1070,NEU199,NEU067,1,1
1071,NEU072,NEU068,1,1
1072,NEU081,NEU068,1,1
1073,NEU113,NEU068,1,1
1074,NEU129,NEU068,1,1
1075,NEU068,NEU151,2,1
1076,NEU151,NEU068,1,1
1077,NEU068,NEU152,1,1
1078,NEU156,NEU068,2,1
1079,NEU157,NEU068,1,1
1080,NEU068,NEU161,1,1
1081,NEU162,NEU068,2,1
1082,NEU173,NEU068,2,1
1083,NEU174,NEU068,2,1
1084,NEU068,NEU207,1,1
1085,NEU233,NEU068,1,1
1086,NEU069,NEU072,1,1
1087,NEU069,NEU109,1,1
1088,NEU111,NEU069,2,1
1089,NEU069,NEU138,2,1
1090,NEU138,NEU069,1,1
1091,NEU069,NEU139,1,1
1092,NEU139,NEU069,16,1
1093,NEU069,NEU155,1,1
1094,NEU155,NEU069,7,1
1095,NEU162,NEU069,1,1
1096,NEU163,NEU069,2,1
1097,NEU176,NEU069,4,1
1098,NEU069,NEU178,2,1
1099,NEU069,NEU179,1,1
1100,NEU179,NEU069,1,1
1101,NEU183,NEU069,1,1
1102,NEU189,NEU069,1,1
1103,NEU196,NEU069,4,1
1104,NEU069,NEU197,1,1
1105,NEU197,NEU069,3,1
1106,NEU069,NEU203,1,1
1107,NEU069,NEU214,1,1
1108,NEU069,NEU224,1,1
1109,NEU070,NEU081,1,1
1110,NEU111,NEU070,1,1
1111,NEU070,NEU160,1,1
1112,NEU163,NEU070,7,1
1113,NEU170,NEU070,1,1
1114,NEU175,NEU070,2,1
1115,NEU176,NEU070,1,1
1116,NEU070,NEU178,2,1
1117,NEU070,NEU179,2,1
1118,NEU183,NEU070,4,1
1119,NEU070,NEU189,1,1
1120,NEU070,NEU196,1,1
1121,NEU196,NEU070,4,1
1122,NEU197,NEU070,3,1
1123,NEU070,NEU202,1,1
1124,NEU070,NEU219,1,1
1125,NEU070,NEU223,1,1
1126,NEU070,NEU224,2,1
1127,NEU071,NEU088,1,1
1128,NEU071,NEU103,1,1
1129,NEU071,NEU108,2,1
1130,NEU110,NEU071,2,1
1131,NEU071,NEU115,1,1
1132,NEU115,NEU071,1,1
1133,NEU152,NEU071,1,1
1134,NEU156,NEU071,2,1
1135,NEU157,NEU071,2,1
1136,NEU071,NEU159,1,1
1137,NEU159,NEU071,1,1
1138,NEU161,NEU071,1,1
1139,NEU163,NEU071,2,1
1140,NEU071,NEU164,1,1
1141,NEU183,NEU071,2,1
1142,NEU071,NEU206,5,1
1143,NEU071,NEU207,4,1
1144,NEU071,NEU208,3,1
1145,NEU262,NEU071,2,1
1146,NEU264,NEU071,1,1
1147,NEU071,NEU278,4,1
1148,NEU072,NEU081,2,1
1149,NEU072,NEU082,2,1
1150,NEU072,NEU087,1,1
1151,NEU072,NEU151,4,1
1152,NEU072,NEU152,1,1
1153,NEU155,NEU072,1,1
1154,NEU072,NEU156,1,1
1155,NEU072,NEU162,3,1
1156,NEU072,NEU172,1,1
1157,NEU072,NEU217,1,1
1158,NEU072,NEU239,2,1
1159,NEU073,NEU075,1,1
1160,NEU074,NEU076,1,1
1161,NEU161,NEU074,2,1
1162,NEU074,NEU174,2,1
1163,NEU074,NEU176,1,1
1164,NEU074,NEU182,2,1
1165,NEU114,NEU075,1,1
1166,NEU115,NEU075,1,1
1167,NEU075,NEU166,1,1
1168,NEU075,NEU219,1,1
1169,NEU114,NEU076,2,1
1170,NEU076,NEU167,1,1
1171,NEU076,NEU182,2,1
1172,NEU182,NEU076,1,1
1173,NEU076,NEU222,1,1
1174,NEU077,NEU078,1,1
1175,NEU078,NEU077,1,1
1176,NEU077,NEU166,2,1
1177,NEU079,NEU080,1,1
1178,NEU079,NEU167,2,1
1179,NEU079,NEU168,1,1
1180,NEU079,NEU169,1,1
1181,NEU169,NEU079,1,1
1182,NEU079,NEU175,1,1
1183,NEU079,NEU176,3,1
1184,NEU126,NEU080,1,1
1185,NEU080,NEU166,2,1
1186,NEU080,NEU168,1,1
1187,NEU168,NEU080,1,1
1188,NEU080,NEU175,2,1
1189,NEU175,NEU080,1,1
1190,NEU177,NEU080,1,1
1191,NEU182,NEU080,1,1
1192,NEU081,NEU114,1,1
1193,NEU081,NEU156,2,1
1194,NEU156,NEU081,1,1
1195,NEU081,NEU157,2,1
1196,NEU157,NEU081,1,1
1197,NEU081,NEU202,1,1
1198,NEU081,NEU227,1,1
1199,NEU084,NEU082,1,1
1200,NEU082,NEU115,1,1
1201,NEU115,NEU082,1,1
1202,NEU082,NEU151,1,1
1203,NEU082,NEU156,2,1
1204,NEU156,NEU082,2,1
1205,NEU082,NEU157,1,1
1206,NEU157,NEU082,2,1
1207,NEU082,NEU209,1,1
1208,NEU082,NEU228,1,1
1209,NEU083,NEU116,4,1
1210,NEU083,NEU130,2,1
1211,NEU130,NEU083,3,1
1212,NEU083,NEU132,6,1
1213,NEU083,NEU168,2,1
1214,NEU083,NEU170,1,1
1215,NEU083,NEU171,2,1
1216,NEU177,NEU083,1,1
1217,NEU083,NEU180,2,1
1218,NEU083,NEU183,1,1
1219,NEU083,NEU190,1,1
1220,NEU083,NEU198,1,1
1221,NEU198,NEU083,1,1
1222,NEU083,NEU201,1,1
1223,NEU083,NEU212,1,1
1224,NEU083,NEU220,1,1
1225,NEU083,NEU227,2,1
1226,NEU083,NEU231,4,1
1227,NEU231,NEU083,1,1
1228,NEU083,NEU235,2,1
1229,NEU084,NEU117,5,1
1230,NEU084,NEU119,1,1
1231,NEU123,NEU084,1,1
1232,NEU084,NEU131,1,1
1233,NEU131,NEU084,1,1
1234,NEU084,NEU133,5,1
1235,NEU084,NEU169,1,1
1236,NEU084,NEU170,4,1
1237,NEU084,NEU171,3,1
1238,NEU177,NEU084,1,1
1239,NEU084,NEU183,1,1
1240,NEU183,NEU084,1,1
1241,NEU084,NEU186,1,1
1242,NEU084,NEU191,2,1
1243,NEU084,NEU199,1,1
1244,NEU084,NEU200,4,1
1245,NEU084,NEU201,1,1
1246,NEU084,NEU211,1,1
1247,NEU084,NEU220,1,1
1248,NEU084,NEU228,1,1
1249,NEU084,NEU232,2,1
1250,NEU232,NEU084,1,1
1251,NEU084,NEU236,1,1
1252,NEU085,NEU120,2,1
1253,NEU085,NEU130,4,1
1254,NEU130,NEU085,4,1
1255,NEU085,NEU134,6,1
1256,NEU166,NEU085,1,1
1257,NEU085,NEU170,1,1
1258,NEU085,NEU171,4,1
1259,NEU177,NEU085,1,1
1260,NEU085,NEU180,1,1
1261,NEU183,NEU085,2,1
1262,NEU085,NEU186,4,1
1263,NEU085,NEU200,1,1
1264,NEU085,NEU213,1,1
1265,NEU085,NEU229,2,1
1266,NEU086,NEU121,1,1
1267,NEU086,NEU127,2,1
1268,NEU086,NEU131,1,1
1269,NEU131,NEU086,6,1
1270,NEU086,NEU135,3,1
1271,NEU167,NEU086,1,1
1272,NEU086,NEU170,2,1
1273,NEU086,NEU171,2,1
1274,NEU177,NEU086,1,1
1275,NEU086,NEU181,1,1
1276,NEU183,NEU086,1,1
1277,NEU086,NEU184,1,1
1278,NEU086,NEU187,2,1
1279,NEU086,NEU201,2,1
1280,NEU086,NEU214,2,1
1281,NEU086,NEU230,1,1
1282,NEU087,NEU103,2,1
1283,NEU087,NEU267,3,1
1284,NEU087,NEU268,1,1
1285,NEU088,NEU103,1,1
1286,NEU103,NEU088,2,1
1287,NEU151,NEU088,1,1
1288,NEU088,NEU267,2,1
1289,NEU088,NEU268,2,1
1290,NEU088,NEU269,3,1
1291,NEU089,NEU090,1,1
1292,NEU090,NEU089,1,1
1293,NEU097,NEU089,5,1
1294,NEU089,NEU098,1,1
1295,NEU089,NEU104,1,1
1296,NEU104,NEU089,1,1
1297,NEU089,NEU269,1,1
1298,NEU089,NEU270,6,1
1299,NEU090,NEU098,1,1
1300,NEU090,NEU104,1,1
1301,NEU090,NEU270,12,1
1302,NEU090,NEU271,2,1
1303,NEU091,NEU099,1,1
1304,NEU115,NEU091,1,1
1305,NEU151,NEU091,1,1
1306,NEU091,NEU271,1,1
1307,NEU091,NEU272,4,1
1308,NEU115,NEU092,1,1
1309,NEU151,NEU092,1,1
1310,NEU172,NEU092,1,1
1311,NEU092,NEU270,2,1
1312,NEU092,NEU271,2,1
1313,NEU092,NEU272,3,1
1314,NEU110,NEU094,2,1
1315,NEU141,NEU094,1,1
1316,NEU143,NEU094,1,1
1317,NEU250,NEU094,3,1
1318,NEU095,NEU108,1,1
1319,NEU136,NEU095,1,1
1320,NEU144,NEU095,7,1
1321,NEU145,NEU095,2,1
1322,NEU152,NEU095,1,1
1323,NEU162,NEU095,1,1
1324,NEU250,NEU095,5,1
1325,NEU095,NEU279,1,1
1326,NEU096,NEU103,4,1
1327,NEU096,NEU267,11,1
1328,NEU096,NEU268,7,1
1329,NEU096,NEU269,1,1
1330,NEU097,NEU104,1,1
1331,NEU109,NEU097,1,1
1332,NEU151,NEU097,3,1
1333,NEU152,NEU097,1,1
1334,NEU162,NEU097,1,1
1335,NEU097,NEU269,7,1
1336,NEU097,NEU270,6,1
1337,NEU097,NEU271,1,1
1338,NEU098,NEU104,4,1
1339,NEU098,NEU105,10,1
1340,NEU109,NEU098,2,1
1341,NEU151,NEU098,4,1
1342,NEU152,NEU098,3,1
1343,NEU162,NEU098,1,1
1344,NEU098,NEU270,9,1
1345,NEU098,NEU271,3,1
1346,NEU098,NEU272,1,1
1347,NEU099,NEU105,3,1
1348,NEU109,NEU099,1,1
1349,NEU151,NEU099,3,1
1350,NEU152,NEU099,4,1
1351,NEU263,NEU099,1,1
1352,NEU099,NEU272,7,1
1353,NEU109,NEU100,1,1
1354,NEU151,NEU100,2,1
1355,NEU152,NEU100,1,1
1356,NEU109,NEU101,2,1
1357,NEU151,NEU101,2,1
1358,NEU152,NEU101,2,1
1359,NEU109,NEU102,1,1
1360,NEU151,NEU102,1,1
1361,NEU152,NEU102,1,1
1362,NEU250,NEU102,4,1
1363,NEU102,NEU279,2,1
1364,NEU156,NEU103,2,1
1365,NEU161,NEU103,1,1
1366,NEU172,NEU103,3,1
1367,NEU239,NEU103,9,1
1368,NEU240,NEU103,13,1
1369,NEU241,NEU103,18,1
1370,NEU251,NEU103,1,1
1371,NEU252,NEU103,20,1
1372,NEU262,NEU103,7,1
1373,NEU263,NEU103,6,1
1374,NEU264,NEU103,2,1
1375,NEU267,NEU103,1,1
1376,NEU103,NEU268,1,1
1377,NEU268,NEU103,1,1
1378,NEU159,NEU104,1,1
1379,NEU172,NEU104,3,1
1380,NEU241,NEU104,11,1
1381,NEU242,NEU104,21,1
1382,NEU243,NEU104,5,1
1383,NEU252,NEU104,1,1
1384,NEU253,NEU104,37,1
1385,NEU254,NEU104,6,1
1386,NEU262,NEU104,6,1
1387,NEU263,NEU104,4,1
1388,NEU264,NEU104,4,1
1389,NEU104,NEU269,1,1
1390,NEU104,NEU270,1,1
1391,NEU157,NEU105,1,1
1392,NEU172,NEU105,1,1
1393,NEU243,NEU105,13,1
1394,NEU244,NEU105,24,1
1395,NEU245,NEU105,3,1
1396,NEU254,NEU105,16,1
1397,NEU255,NEU105,27,1
1398,NEU262,NEU105,6,1
1399,NEU263,NEU105,9,1
1400,NEU264,NEU105,5,1
1401,NEU245,NEU106,12,1
1402,NEU246,NEU106,21,1
1403,NEU247,NEU106,3,1
1404,NEU256,NEU106,30,1
1405,NEU257,NEU106,2,1
1406,NEU264,NEU106,12,1
1407,NEU274,NEU106,1,1
1408,NEU153,NEU107,1,1
1409,NEU247,NEU107,15,1
1410,NEU107,NEU258,1,1
1411,NEU258,NEU107,30,1
1412,NEU259,NEU107,8,1
1413,NEU107,NEU275,1,1
1414,NEU276,NEU107,1,1
1415,NEU110,NEU108,3,1
1416,NEU136,NEU108,1,1
1417,NEU249,NEU108,10,1
1418,NEU250,NEU108,2,1
1419,NEU260,NEU108,9,1
1420,NEU261,NEU108,7,1
1421,NEU112,NEU109,1,1
1422,NEU113,NEU109,1,1
1423,NEU109,NEU138,1,1
1424,NEU138,NEU109,16,1
1425,NEU139,NEU109,19,1
1426,NEU140,NEU109,2,1
1427,NEU141,NEU109,1,1
1428,NEU144,NEU109,4,1
1429,NEU145,NEU109,3,1
1430,NEU147,NEU109,5,1
1431,NEU109,NEU151,3,1
1432,NEU151,NEU109,4,1
1433,NEU109,NEU152,1,1
1434,NEU154,NEU109,2,1
1435,NEU155,NEU109,2,1
1436,NEU109,NEU162,1,1
1437,NEU162,NEU109,1,1
1438,NEU109,NEU166,1,1
1439,NEU109,NEU167,1,1
1440,NEU109,NEU179,1,1
1441,NEU109,NEU182,3,1
1442,NEU182,NEU109,2,1
1443,NEU109,NEU203,1,1
1444,NEU109,NEU204,1,1
1445,NEU109,NEU205,1,1
1446,NEU109,NEU206,1,1
1447,NEU210,NEU109,3,1
1448,NEU109,NEU219,3,1
1449,NEU109,NEU220,2,1
1450,NEU109,NEU221,3,1
1451,NEU109,NEU222,2,1
1452,NEU109,NEU240,1,1
1453,NEU109,NEU250,1,1
1454,NEU109,NEU251,1,1
1455,NEU251,NEU109,1,1
1456,NEU109,NEU261,2,1
1457,NEU110,NEU111,3,1
1458,NEU110,NEU136,1,1
1459,NEU110,NEU144,1,1
1460,NEU110,NEU158,1,1
1461,NEU159,NEU111,1,1
1462,NEU161,NEU111,1,1
1463,NEU111,NEU163,1,1
1464,NEU163,NEU111,2,1
1465,NEU111,NEU168,1,1
1466,NEU111,NEU169,1,1
1467,NEU111,NEU175,1,1
1468,NEU175,NEU111,1,1
1469,NEU111,NEU176,5,1
1470,NEU111,NEU196,2,1
1471,NEU111,NEU197,4,1
1472,NEU262,NEU111,1,1
1473,NEU263,NEU111,1,1
1474,NEU264,NEU111,1,1
1475,NEU266,NEU111,2,1
1476,NEU112,NEU113,1,1
1477,NEU113,NEU112,2,1
1478,NEU152,NEU112,1,1
1479,NEU209,NEU112,1,1
1480,NEU113,NEU151,2,1
1481,NEU113,NEU251,1,1
1482,NEU114,NEU115,3,1
1483,NEU115,NEU114,1,1
1484,NEU146,NEU114,1,1
1485,NEU160,NEU114,2,1
1486,NEU114,NEU173,3,1
1487,NEU114,NEU178,2,1
1488,NEU182,NEU114,1,1
1489,NEU114,NEU207,2,1
1490,NEU114,NEU266,3,1
1491,NEU266,NEU114,1,1
1492,NEU147,NEU115,1,1
1493,NEU115,NEU157,1,1
1494,NEU157,NEU115,1,1
1495,NEU115,NEU161,1,1
1496,NEU161,NEU115,1,1
1497,NEU115,NEU174,1,1
1498,NEU174,NEU115,1,1
1499,NEU115,NEU199,1,1
1500,NEU115,NEU206,1,1
1501,NEU115,NEU208,1,1
1502,NEU115,NEU244,1,1
1503,NEU115,NEU263,1,1
1504,NEU115,NEU264,1,1
1505,NEU264,NEU115,1,1
1506,NEU115,NEU270,2,1
1507,NEU118,NEU116,1,1
1508,NEU122,NEU116,7,1
1509,NEU116,NEU162,1,1
1510,NEU162,NEU116,1,1
1511,NEU116,NEU177,1,1
1512,NEU116,NEU180,2,1
1513,NEU116,NEU187,1,1
1514,NEU116,NEU190,4,1
1515,NEU227,NEU116,2,1
1516,NEU116,NEU235,1,1
1517,NEU119,NEU117,1,1
1518,NEU123,NEU117,7,1
1519,NEU131,NEU117,2,1
1520,NEU162,NEU117,1,1
1521,NEU117,NEU181,5,1
1522,NEU117,NEU191,5,1
1523,NEU228,NEU117,1,1
1524,NEU120,NEU118,1,1
1525,NEU124,NEU118,1,1
1526,NEU118,NEU186,5,1
1527,NEU118,NEU188,1,1
1528,NEU118,NEU189,3,1
1529,NEU118,NEU190,4,1
1530,NEU118,NEU191,2,1
1531,NEU118,NEU194,1,1
1532,NEU231,NEU118,1,1
1533,NEU121,NEU119,1,1
1534,NEU125,NEU119,1,1
1535,NEU167,NEU119,1,1
1536,NEU119,NEU186,3,1
1537,NEU119,NEU187,2,1
1538,NEU119,NEU188,1,1
1539,NEU119,NEU189,2,1
1540,NEU119,NEU190,1,1
1541,NEU119,NEU191,4,1
1542,NEU119,NEU193,2,1
1543,NEU119,NEU200,1,1
1544,NEU230,NEU119,1,1
1545,NEU232,NEU119,3,1
1546,NEU119,NEU234,2,1
1547,NEU126,NEU120,7,1
1548,NEU130,NEU120,2,1
1549,NEU134,NEU120,1,1
1550,NEU162,NEU120,1,1
1551,NEU120,NEU180,4,1
1552,NEU120,NEU186,5,1
1553,NEU120,NEU237,1,1
1554,NEU237,NEU120,1,1
1555,NEU121,NEU127,1,1
1556,NEU127,NEU121,6,1
1557,NEU131,NEU121,1,1
1558,NEU135,NEU121,1,1
1559,NEU162,NEU121,1,1
1560,NEU121,NEU181,1,1
1561,NEU121,NEU187,10,1
1562,NEU121,NEU194,1,1
1563,NEU238,NEU121,1,1
1564,NEU122,NEU132,2,1
1565,NEU122,NEU168,1,1
1566,NEU122,NEU180,10,1
1567,NEU122,NEU193,4,1
1568,NEU122,NEU194,3,1
1569,NEU122,NEU227,1,1
1570,NEU123,NEU171,1,1
1571,NEU123,NEU181,11,1
1572,NEU123,NEU192,1,1
1573,NEU123,NEU193,2,1
1574,NEU123,NEU194,2,1
1575,NEU123,NEU195,1,1
1576,NEU123,NEU228,3,1
1577,NEU126,NEU124,1,1
1578,NEU124,NEU132,2,1
1579,NEU124,NEU134,2,1
1580,NEU124,NEU170,1,1
1581,NEU124,NEU177,7,1
1582,NEU177,NEU124,2,1
1583,NEU124,NEU188,1,1
1584,NEU124,NEU189,1,1
1585,NEU124,NEU194,2,1
1586,NEU124,NEU195,2,1
1587,NEU124,NEU233,2,1
1588,NEU125,NEU131,1,1
1589,NEU131,NEU125,1,1
1590,NEU125,NEU133,2,1
1591,NEU125,NEU135,2,1
1592,NEU125,NEU177,6,1
1593,NEU177,NEU125,1,1
1594,NEU125,NEU188,1,1
1595,NEU125,NEU193,2,1
1596,NEU125,NEU195,1,1
1597,NEU125,NEU232,1,1
1598,NEU232,NEU125,1,1
1599,NEU126,NEU134,1,1
1600,NEU134,NEU126,1,1
1601,NEU126,NEU166,1,1
1602,NEU126,NEU177,2,1
1603,NEU126,NEU180,11,1
1604,NEU126,NEU193,1,1
1605,NEU126,NEU194,4,1
1606,NEU126,NEU195,1,1
1607,NEU126,NEU229,3,1
1608,NEU127,NEU135,1,1
1609,NEU127,NEU167,2,1
1610,NEU127,NEU177,1,1
1611,NEU127,NEU181,1,1
1612,NEU127,NEU193,3,1
1613,NEU127,NEU194,2,1
1614,NEU127,NEU195,3,1
1615,NEU127,NEU230,4,1
1616,NEU127,NEU234,1,1
1617,NEU128,NEU142,1,1
1618,NEU144,NEU128,1,1
1619,NEU128,NEU156,1,1
1620,NEU128,NEU164,1,1
1621,NEU250,NEU128,2,1
1622,NEU145,NEU129,1,1
1623,NEU129,NEU150,1,1
1624,NEU150,NEU129,1,1
1625,NEU129,NEU152,3,1
1626,NEU152,NEU129,1,1
1627,NEU129,NEU162,1,1
1628,NEU129,NEU164,1,1
1629,NEU130,NEU168,8,1
1630,NEU130,NEU186,7,1
1631,NEU130,NEU188,2,1
1632,NEU130,NEU190,1,1
1633,NEU130,NEU193,2,1
1634,NEU203,NEU130,1,1
1635,NEU130,NEU223,2,1
1636,NEU130,NEU224,3,1
1637,NEU130,NEU226,4,1
1638,NEU130,NEU235,1,1
1639,NEU131,NEU169,2,1
1640,NEU183,NEU131,1,1
1641,NEU131,NEU187,10,1
1642,NEU131,NEU188,3,1
1643,NEU188,NEU131,2,1
1644,NEU131,NEU191,3,1
1645,NEU131,NEU194,2,1
1646,NEU204,NEU131,1,1
1647,NEU131,NEU224,1,1
1648,NEU131,NEU225,4,1
1649,NEU131,NEU226,3,1
1650,NEU266,NEU131,1,1
1651,NEU132,NEU171,1,1
1652,NEU177,NEU132,2,1
1653,NEU180,NEU132,1,1
1654,NEU181,NEU132,1,1
1655,NEU132,NEU187,1,1
1656,NEU132,NEU217,3,1
1657,NEU133,NEU170,1,1
1658,NEU133,NEU171,1,1
1659,NEU177,NEU133,2,1
1660,NEU180,NEU133,1,1
1661,NEU181,NEU133,1,1
1662,NEU133,NEU186,1,1
1663,NEU133,NEU201,1,1
1664,NEU133,NEU218,2,1
1665,NEU134,NEU170,1,1
1666,NEU134,NEU177,1,1
1667,NEU177,NEU134,1,1
1668,NEU134,NEU180,1,1
1669,NEU134,NEU191,1,1
1670,NEU134,NEU215,3,1
1671,NEU135,NEU171,1,1
1672,NEU135,NEU177,2,1
1673,NEU177,NEU135,6,1
1674,NEU135,NEU181,2,1
1675,NEU135,NEU190,4,1
1676,NEU135,NEU194,1,1
1677,NEU135,NEU216,4,1
1678,NEU234,NEU135,1,1
1679,NEU136,NEU157,1,1
1680,NEU136,NEU279,3,1
1681,NEU137,NEU279,4,1
1682,NEU138,NEU139,1,1
1683,NEU147,NEU138,2,1
1684,NEU152,NEU138,1,1
1685,NEU138,NEU155,2,1
1686,NEU155,NEU138,1,1
1687,NEU138,NEU162,2,1
1688,NEU162,NEU138,1,1
1689,NEU138,NEU247,1,1
1690,NEU138,NEU277,1,1
1691,NEU147,NEU139,3,1
1692,NEU139,NEU151,1,1
1693,NEU139,NEU152,1,1
1694,NEU155,NEU139,2,1
1695,NEU162,NEU139,1,1
1696,NEU140,NEU141,5,1
1697,NEU141,NEU140,1,1
1698,NEU140,NEU142,5,1
1699,NEU140,NEU143,5,1
1700,NEU140,NEU160,2,1
1701,NEU141,NEU142,1,1
